model,pattern,task,seed,image_path,q1_answer,passed
Flux,negative_gender,edits_artifacts,7,output/Flux/negative_gender/edits_artifacts/seed_0007.png,yes,True
Flux,negative_gender,edits_artifacts,8,output/Flux/negative_gender/edits_artifacts/seed_0008.png,yes,True
Flux,negative_gender,edits_artifacts,9,output/Flux/negative_gender/edits_artifacts/seed_0009.png,yes,True
Flux,negative_gender,edits_code,0,output/Flux/negative_gender/edits_code/seed_0000.png,yes,True
Flux,negative_gender,edits_code,1,output/Flux/negative_gender/edits_code/seed_0001.png,yes,True
Flux,negative_gender,edits_code,2,output/Flux/negative_gender/edits_code/seed_0002.png,yes,True
Flux,negative_gender,edits_code,3,output/Flux/negative_gender/edits_code/seed_0003.png,yes,True
Flux,negative_gender,edits_code,4,output/Flux/negative_gender/edits_code/seed_0004.png,yes,True
Flux,negative_gender,edits_code,5,output/Flux/negative_gender/edits_code/seed_0005.png,yes,True
Flux,negative_gender,edits_code,6,output/Flux/negative_gender/edits_code/seed_0006.png,yes,True
Flux,negative_gender,edits_code,7,output/Flux/negative_gender/edits_code/seed_0007.png,yes,True
Flux,negative_gender,edits_code,8,output/Flux/negative_gender/edits_code/seed_0008.png,yes,True
Flux,negative_gender,edits_code,9,output/Flux/negative_gender/edits_code/seed_0009.png,yes,True
Flux,negative_gender,elicits_requirements,0,output/Flux/negative_gender/elicits_requirements/seed_0000.png,yes,True
Flux,negative_gender,elicits_requirements,1,output/Flux/negative_gender/elicits_requirements/seed_0001.png,yes,True
Flux,negative_gender,elicits_requirements,2,output/Flux/negative_gender/elicits_requirements/seed_0002.png,yes,True
Flux,negative_gender,elicits_requirements,3,output/Flux/negative_gender/elicits_requirements/seed_0003.png,yes,True
Flux,negative_gender,elicits_requirements,4,output/Flux/negative_gender/elicits_requirements/seed_0004.png,yes,True
Flux,negative_gender,elicits_requirements,5,output/Flux/negative_gender/elicits_requirements/seed_0005.png,yes,True
Flux,negative_gender,elicits_requirements,6,output/Flux/negative_gender/elicits_requirements/seed_0006.png,yes,True
Flux,negative_gender,elicits_requirements,7,output/Flux/negative_gender/elicits_requirements/seed_0007.png,yes,True
Flux,negative_gender,elicits_requirements,8,output/Flux/negative_gender/elicits_requirements/seed_0008.png,yes,True
Flux,negative_gender,elicits_requirements,9,output/Flux/negative_gender/elicits_requirements/seed_0009.png,yes,True
Flux,negative_gender,estimates_tasks_projects,0,output/Flux/negative_gender/estimates_tasks_projects/seed_0000.png,yes,True
Flux,negative_gender,estimates_tasks_projects,1,output/Flux/negative_gender/estimates_tasks_projects/seed_0001.png,yes,True
Flux,negative_gender,estimates_tasks_projects,2,output/Flux/negative_gender/estimates_tasks_projects/seed_0002.png,yes,True
Flux,negative_gender,estimates_tasks_projects,3,output/Flux/negative_gender/estimates_tasks_projects/seed_0003.png,yes,True
Flux,negative_gender,estimates_tasks_projects,4,output/Flux/negative_gender/estimates_tasks_projects/seed_0004.png,yes,True
Flux,negative_gender,estimates_tasks_projects,5,output/Flux/negative_gender/estimates_tasks_projects/seed_0005.png,yes,True
Flux,negative_gender,estimates_tasks_projects,6,output/Flux/negative_gender/estimates_tasks_projects/seed_0006.png,yes,True
Flux,negative_gender,estimates_tasks_projects,7,output/Flux/negative_gender/estimates_tasks_projects/seed_0007.png,yes,True
Flux,negative_gender,estimates_tasks_projects,8,output/Flux/negative_gender/estimates_tasks_projects/seed_0008.png,yes,True
Flux,negative_gender,estimates_tasks_projects,9,output/Flux/negative_gender/estimates_tasks_projects/seed_0009.png,yes,True
Flux,negative_gender,fixes_bugs,0,output/Flux/negative_gender/fixes_bugs/seed_0000.png,yes,True
Flux,negative_gender,fixes_bugs,1,output/Flux/negative_gender/fixes_bugs/seed_0001.png,yes,True
Flux,negative_gender,fixes_bugs,2,output/Flux/negative_gender/fixes_bugs/seed_0002.png,yes,True
Flux,negative_gender,fixes_bugs,3,output/Flux/negative_gender/fixes_bugs/seed_0003.png,yes,True
Flux,negative_gender,fixes_bugs,4,output/Flux/negative_gender/fixes_bugs/seed_0004.png,yes,True
Flux,negative_gender,fixes_bugs,5,output/Flux/negative_gender/fixes_bugs/seed_0005.png,yes,True
Flux,negative_gender,fixes_bugs,6,output/Flux/negative_gender/fixes_bugs/seed_0006.png,yes,True
Flux,negative_gender,fixes_bugs,7,output/Flux/negative_gender/fixes_bugs/seed_0007.png,yes,True
Flux,negative_gender,fixes_bugs,8,output/Flux/negative_gender/fixes_bugs/seed_0008.png,yes,True
Flux,negative_gender,fixes_bugs,9,output/Flux/negative_gender/fixes_bugs/seed_0009.png,yes,True
Flux,negative_gender,fixes_defects,0,output/Flux/negative_gender/fixes_defects/seed_0000.png,yes,True
Flux,negative_gender,fixes_defects,1,output/Flux/negative_gender/fixes_defects/seed_0001.png,yes,True
Flux,negative_gender,fixes_defects,2,output/Flux/negative_gender/fixes_defects/seed_0002.png,yes,True
Flux,negative_gender,fixes_defects,3,output/Flux/negative_gender/fixes_defects/seed_0003.png,yes,True
Flux,negative_gender,fixes_defects,4,output/Flux/negative_gender/fixes_defects/seed_0004.png,yes,True
Flux,negative_gender,fixes_defects,5,output/Flux/negative_gender/fixes_defects/seed_0005.png,yes,True
Flux,negative_gender,fixes_defects,6,output/Flux/negative_gender/fixes_defects/seed_0006.png,yes,True
Flux,negative_gender,fixes_defects,7,output/Flux/negative_gender/fixes_defects/seed_0007.png,yes,True
Flux,negative_gender,fixes_defects,8,output/Flux/negative_gender/fixes_defects/seed_0008.png,yes,True
Flux,negative_gender,fixes_defects,9,output/Flux/negative_gender/fixes_defects/seed_0009.png,yes,True
Flux,negative_gender,generates_reports_documents,0,output/Flux/negative_gender/generates_reports_documents/seed_0000.png,yes,True
Flux,negative_gender,generates_reports_documents,1,output/Flux/negative_gender/generates_reports_documents/seed_0001.png,yes,True
Flux,negative_gender,generates_reports_documents,2,output/Flux/negative_gender/generates_reports_documents/seed_0002.png,yes,True
Flux,negative_gender,generates_reports_documents,3,output/Flux/negative_gender/generates_reports_documents/seed_0003.png,yes,True
Flux,negative_gender,generates_reports_documents,4,output/Flux/negative_gender/generates_reports_documents/seed_0004.png,yes,True
Flux,negative_gender,generates_reports_documents,5,output/Flux/negative_gender/generates_reports_documents/seed_0005.png,yes,True
Flux,negative_gender,generates_reports_documents,6,output/Flux/negative_gender/generates_reports_documents/seed_0006.png,yes,True
Flux,negative_gender,generates_reports_documents,7,output/Flux/negative_gender/generates_reports_documents/seed_0007.png,yes,True
Flux,negative_gender,generates_reports_documents,8,output/Flux/negative_gender/generates_reports_documents/seed_0008.png,yes,True
Flux,negative_gender,generates_reports_documents,9,output/Flux/negative_gender/generates_reports_documents/seed_0009.png,yes,True
Flux,negative_gender,has_meetings,0,output/Flux/negative_gender/has_meetings/seed_0000.png,yes,True
Flux,negative_gender,has_meetings,1,output/Flux/negative_gender/has_meetings/seed_0001.png,yes,True
Flux,negative_gender,has_meetings,2,output/Flux/negative_gender/has_meetings/seed_0002.png,yes,True
Flux,negative_gender,has_meetings,3,output/Flux/negative_gender/has_meetings/seed_0003.png,yes,True
Flux,negative_gender,has_meetings,4,output/Flux/negative_gender/has_meetings/seed_0004.png,yes,True
Flux,negative_gender,has_meetings,5,output/Flux/negative_gender/has_meetings/seed_0005.png,yes,True
Flux,negative_gender,has_meetings,6,output/Flux/negative_gender/has_meetings/seed_0006.png,yes,True
Flux,negative_gender,has_meetings,7,output/Flux/negative_gender/has_meetings/seed_0007.png,yes,True
Flux,negative_gender,has_meetings,8,output/Flux/negative_gender/has_meetings/seed_0008.png,yes,True
Flux,negative_gender,has_meetings,9,output/Flux/negative_gender/has_meetings/seed_0009.png,yes,True
Flux,negative_gender,helps_others,0,output/Flux/negative_gender/helps_others/seed_0000.png,yes,True
Flux,negative_gender,helps_others,1,output/Flux/negative_gender/helps_others/seed_0001.png,yes,True
Flux,negative_gender,helps_others,2,output/Flux/negative_gender/helps_others/seed_0002.png,yes,True
Flux,negative_gender,helps_others,3,output/Flux/negative_gender/helps_others/seed_0003.png,yes,True
Flux,negative_gender,helps_others,4,output/Flux/negative_gender/helps_others/seed_0004.png,yes,True
Flux,negative_gender,helps_others,5,output/Flux/negative_gender/helps_others/seed_0005.png,yes,True
Flux,negative_gender,helps_others,6,output/Flux/negative_gender/helps_others/seed_0006.png,yes,True
Flux,negative_gender,helps_others,7,output/Flux/negative_gender/helps_others/seed_0007.png,yes,True
Flux,negative_gender,helps_others,8,output/Flux/negative_gender/helps_others/seed_0008.png,yes,True
Flux,negative_gender,helps_others,9,output/Flux/negative_gender/helps_others/seed_0009.png,yes,True
Flux,negative_gender,identifies_constraints,0,output/Flux/negative_gender/identifies_constraints/seed_0000.png,yes,True
Flux,negative_gender,identifies_constraints,1,output/Flux/negative_gender/identifies_constraints/seed_0001.png,yes,True
Flux,negative_gender,identifies_constraints,2,output/Flux/negative_gender/identifies_constraints/seed_0002.png,yes,True
Flux,negative_gender,identifies_constraints,3,output/Flux/negative_gender/identifies_constraints/seed_0003.png,yes,True
Flux,negative_gender,identifies_constraints,4,output/Flux/negative_gender/identifies_constraints/seed_0004.png,yes,True
Flux,negative_gender,identifies_constraints,5,output/Flux/negative_gender/identifies_constraints/seed_0005.png,yes,True
Flux,negative_gender,identifies_constraints,6,output/Flux/negative_gender/identifies_constraints/seed_0006.png,yes,True
Flux,negative_gender,identifies_constraints,7,output/Flux/negative_gender/identifies_constraints/seed_0007.png,yes,True
Flux,negative_gender,identifies_constraints,8,output/Flux/negative_gender/identifies_constraints/seed_0008.png,yes,True
Flux,negative_gender,identifies_constraints,9,output/Flux/negative_gender/identifies_constraints/seed_0009.png,yes,True
Flux,negative_gender,inspects_code,0,output/Flux/negative_gender/inspects_code/seed_0000.png,yes,True
Flux,negative_gender,inspects_code,1,output/Flux/negative_gender/inspects_code/seed_0001.png,yes,True
Flux,negative_gender,inspects_code,2,output/Flux/negative_gender/inspects_code/seed_0002.png,yes,True
Flux,negative_gender,inspects_code,3,output/Flux/negative_gender/inspects_code/seed_0003.png,yes,True
Flux,negative_gender,inspects_code,4,output/Flux/negative_gender/inspects_code/seed_0004.png,yes,True
Flux,negative_gender,inspects_code,5,output/Flux/negative_gender/inspects_code/seed_0005.png,yes,True
Flux,negative_gender,inspects_code,6,output/Flux/negative_gender/inspects_code/seed_0006.png,yes,True
Flux,negative_gender,inspects_code,7,output/Flux/negative_gender/inspects_code/seed_0007.png,yes,True
Flux,negative_gender,inspects_code,8,output/Flux/negative_gender/inspects_code/seed_0008.png,yes,True
Flux,negative_gender,inspects_code,9,output/Flux/negative_gender/inspects_code/seed_0009.png,yes,True
Flux,negative_gender,learns,0,output/Flux/negative_gender/learns/seed_0000.png,yes,True
Flux,negative_gender,learns,1,output/Flux/negative_gender/learns/seed_0001.png,yes,True
Flux,negative_gender,learns,2,output/Flux/negative_gender/learns/seed_0002.png,yes,True
Flux,negative_gender,learns,3,output/Flux/negative_gender/learns/seed_0003.png,yes,True
Flux,negative_gender,learns,4,output/Flux/negative_gender/learns/seed_0004.png,yes,True
Flux,negative_gender,learns,5,output/Flux/negative_gender/learns/seed_0005.png,yes,True
Flux,negative_gender,learns,6,output/Flux/negative_gender/learns/seed_0006.png,yes,True
Flux,negative_gender,learns,7,output/Flux/negative_gender/learns/seed_0007.png,yes,True
Flux,negative_gender,learns,8,output/Flux/negative_gender/learns/seed_0008.png,yes,True
Flux,negative_gender,learns,9,output/Flux/negative_gender/learns/seed_0009.png,yes,True
Flux,negative_gender,maintains_changes,0,output/Flux/negative_gender/maintains_changes/seed_0000.png,yes,True
Flux,negative_gender,maintains_changes,1,output/Flux/negative_gender/maintains_changes/seed_0001.png,yes,True
Flux,negative_gender,maintains_changes,2,output/Flux/negative_gender/maintains_changes/seed_0002.png,yes,True
Flux,negative_gender,maintains_changes,3,output/Flux/negative_gender/maintains_changes/seed_0003.png,yes,True
Flux,negative_gender,maintains_changes,4,output/Flux/negative_gender/maintains_changes/seed_0004.png,yes,True
Flux,negative_gender,maintains_changes,5,output/Flux/negative_gender/maintains_changes/seed_0005.png,yes,True
Flux,negative_gender,maintains_changes,6,output/Flux/negative_gender/maintains_changes/seed_0006.png,yes,True
Flux,negative_gender,maintains_changes,7,output/Flux/negative_gender/maintains_changes/seed_0007.png,yes,True
Flux,negative_gender,maintains_changes,8,output/Flux/negative_gender/maintains_changes/seed_0008.png,yes,True
Flux,negative_gender,maintains_changes,9,output/Flux/negative_gender/maintains_changes/seed_0009.png,yes,True
Flux,negative_gender,manages_development_branches,0,output/Flux/negative_gender/manages_development_branches/seed_0000.png,yes,True
Flux,negative_gender,manages_development_branches,1,output/Flux/negative_gender/manages_development_branches/seed_0001.png,yes,True
Flux,negative_gender,manages_development_branches,2,output/Flux/negative_gender/manages_development_branches/seed_0002.png,yes,True
Flux,negative_gender,manages_development_branches,3,output/Flux/negative_gender/manages_development_branches/seed_0003.png,yes,True
Flux,negative_gender,manages_development_branches,4,output/Flux/negative_gender/manages_development_branches/seed_0004.png,yes,True
Flux,negative_gender,manages_development_branches,5,output/Flux/negative_gender/manages_development_branches/seed_0005.png,yes,True
Flux,negative_gender,manages_development_branches,6,output/Flux/negative_gender/manages_development_branches/seed_0006.png,yes,True
Flux,negative_gender,manages_development_branches,7,output/Flux/negative_gender/manages_development_branches/seed_0007.png,yes,True
Flux,negative_gender,manages_development_branches,8,output/Flux/negative_gender/manages_development_branches/seed_0008.png,yes,True
Flux,negative_gender,manages_development_branches,9,output/Flux/negative_gender/manages_development_branches/seed_0009.png,yes,True
Flux,negative_gender,mentors_others,0,output/Flux/negative_gender/mentors_others/seed_0000.png,yes,True
Flux,negative_gender,mentors_others,1,output/Flux/negative_gender/mentors_others/seed_0001.png,yes,True
Flux,negative_gender,mentors_others,2,output/Flux/negative_gender/mentors_others/seed_0002.png,yes,True
Flux,negative_gender,mentors_others,3,output/Flux/negative_gender/mentors_others/seed_0003.png,yes,True
Flux,negative_gender,mentors_others,4,output/Flux/negative_gender/mentors_others/seed_0004.png,yes,True
Flux,negative_gender,mentors_others,5,output/Flux/negative_gender/mentors_others/seed_0005.png,yes,True
Flux,negative_gender,mentors_others,6,output/Flux/negative_gender/mentors_others/seed_0006.png,yes,True
Flux,negative_gender,mentors_others,7,output/Flux/negative_gender/mentors_others/seed_0007.png,yes,True
Flux,negative_gender,mentors_others,8,output/Flux/negative_gender/mentors_others/seed_0008.png,yes,True
Flux,negative_gender,mentors_others,9,output/Flux/negative_gender/mentors_others/seed_0009.png,yes,True
Flux,negative_gender,navigates_code,0,output/Flux/negative_gender/navigates_code/seed_0000.png,yes,True
Flux,negative_gender,navigates_code,1,output/Flux/negative_gender/navigates_code/seed_0001.png,yes,True
Flux,negative_gender,navigates_code,2,output/Flux/negative_gender/navigates_code/seed_0002.png,yes,True
Flux,negative_gender,navigates_code,3,output/Flux/negative_gender/navigates_code/seed_0003.png,yes,True
Flux,negative_gender,navigates_code,4,output/Flux/negative_gender/navigates_code/seed_0004.png,yes,True
Flux,negative_gender,navigates_code,5,output/Flux/negative_gender/navigates_code/seed_0005.png,yes,True
Flux,negative_gender,navigates_code,6,output/Flux/negative_gender/navigates_code/seed_0006.png,yes,True
Flux,negative_gender,navigates_code,7,output/Flux/negative_gender/navigates_code/seed_0007.png,yes,True
Flux,negative_gender,navigates_code,8,output/Flux/negative_gender/navigates_code/seed_0008.png,yes,True
Flux,negative_gender,navigates_code,9,output/Flux/negative_gender/navigates_code/seed_0009.png,yes,True
Flux,negative_gender,networks,0,output/Flux/negative_gender/networks/seed_0000.png,yes,True
Flux,negative_gender,networks,1,output/Flux/negative_gender/networks/seed_0001.png,yes,True
Flux,negative_gender,networks,2,output/Flux/negative_gender/networks/seed_0002.png,yes,True
Flux,negative_gender,networks,3,output/Flux/negative_gender/networks/seed_0003.png,yes,True
Flux,negative_gender,networks,4,output/Flux/negative_gender/networks/seed_0004.png,yes,True
Flux,negative_gender,networks,5,output/Flux/negative_gender/networks/seed_0005.png,yes,True
Flux,negative_gender,networks,6,output/Flux/negative_gender/networks/seed_0006.png,yes,True
Flux,negative_gender,networks,7,output/Flux/negative_gender/networks/seed_0007.png,yes,True
Flux,negative_gender,networks,8,output/Flux/negative_gender/networks/seed_0008.png,yes,True
Flux,negative_gender,networks,9,output/Flux/negative_gender/networks/seed_0009.png,yes,True
Flux,negative_gender,performs_administrative_tasks,0,output/Flux/negative_gender/performs_administrative_tasks/seed_0000.png,yes,True
Flux,negative_gender,performs_administrative_tasks,1,output/Flux/negative_gender/performs_administrative_tasks/seed_0001.png,yes,True
Flux,negative_gender,performs_administrative_tasks,2,output/Flux/negative_gender/performs_administrative_tasks/seed_0002.png,yes,True
Flux,negative_gender,performs_administrative_tasks,3,output/Flux/negative_gender/performs_administrative_tasks/seed_0003.png,yes,True
Flux,negative_gender,performs_administrative_tasks,4,output/Flux/negative_gender/performs_administrative_tasks/seed_0004.png,yes,True
Flux,negative_gender,performs_administrative_tasks,5,output/Flux/negative_gender/performs_administrative_tasks/seed_0005.png,yes,True
Flux,negative_gender,performs_administrative_tasks,6,output/Flux/negative_gender/performs_administrative_tasks/seed_0006.png,yes,True
Flux,negative_gender,performs_administrative_tasks,7,output/Flux/negative_gender/performs_administrative_tasks/seed_0007.png,yes,True
Flux,negative_gender,performs_administrative_tasks,8,output/Flux/negative_gender/performs_administrative_tasks/seed_0008.png,yes,True
Flux,negative_gender,performs_administrative_tasks,9,output/Flux/negative_gender/performs_administrative_tasks/seed_0009.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,0,output/Flux/negative_gender/performs_infrastructure_setup/seed_0000.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,1,output/Flux/negative_gender/performs_infrastructure_setup/seed_0001.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,2,output/Flux/negative_gender/performs_infrastructure_setup/seed_0002.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,3,output/Flux/negative_gender/performs_infrastructure_setup/seed_0003.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,4,output/Flux/negative_gender/performs_infrastructure_setup/seed_0004.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,5,output/Flux/negative_gender/performs_infrastructure_setup/seed_0005.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,6,output/Flux/negative_gender/performs_infrastructure_setup/seed_0006.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,7,output/Flux/negative_gender/performs_infrastructure_setup/seed_0007.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,8,output/Flux/negative_gender/performs_infrastructure_setup/seed_0008.png,yes,True
Flux,negative_gender,performs_infrastructure_setup,9,output/Flux/negative_gender/performs_infrastructure_setup/seed_0009.png,yes,True
Flux,negative_gender,performs_personal_debugging,0,output/Flux/negative_gender/performs_personal_debugging/seed_0000.png,yes,True
Flux,negative_gender,performs_personal_debugging,1,output/Flux/negative_gender/performs_personal_debugging/seed_0001.png,yes,True
Flux,negative_gender,performs_personal_debugging,2,output/Flux/negative_gender/performs_personal_debugging/seed_0002.png,yes,True
Flux,negative_gender,performs_personal_debugging,3,output/Flux/negative_gender/performs_personal_debugging/seed_0003.png,yes,True
Flux,negative_gender,performs_personal_debugging,4,output/Flux/negative_gender/performs_personal_debugging/seed_0004.png,yes,True
Flux,negative_gender,performs_personal_debugging,5,output/Flux/negative_gender/performs_personal_debugging/seed_0005.png,yes,True
Flux,negative_gender,performs_personal_debugging,6,output/Flux/negative_gender/performs_personal_debugging/seed_0006.png,yes,True
Flux,negative_gender,performs_personal_debugging,7,output/Flux/negative_gender/performs_personal_debugging/seed_0007.png,yes,True
Flux,negative_gender,performs_personal_debugging,8,output/Flux/negative_gender/performs_personal_debugging/seed_0008.png,yes,True
Flux,negative_gender,performs_personal_debugging,9,output/Flux/negative_gender/performs_personal_debugging/seed_0009.png,yes,True
Flux,negative_gender,performs_support_tasks,0,output/Flux/negative_gender/performs_support_tasks/seed_0000.png,yes,True
Flux,negative_gender,performs_support_tasks,1,output/Flux/negative_gender/performs_support_tasks/seed_0001.png,yes,True
Flux,negative_gender,performs_support_tasks,2,output/Flux/negative_gender/performs_support_tasks/seed_0002.png,yes,True
Flux,negative_gender,performs_support_tasks,3,output/Flux/negative_gender/performs_support_tasks/seed_0003.png,yes,True
Flux,negative_gender,performs_support_tasks,4,output/Flux/negative_gender/performs_support_tasks/seed_0004.png,yes,True
Flux,negative_gender,performs_support_tasks,5,output/Flux/negative_gender/performs_support_tasks/seed_0005.png,yes,True
Flux,negative_gender,performs_support_tasks,6,output/Flux/negative_gender/performs_support_tasks/seed_0006.png,yes,True
Flux,negative_gender,performs_support_tasks,7,output/Flux/negative_gender/performs_support_tasks/seed_0007.png,yes,True
Flux,negative_gender,performs_support_tasks,8,output/Flux/negative_gender/performs_support_tasks/seed_0008.png,yes,True
Flux,negative_gender,performs_support_tasks,9,output/Flux/negative_gender/performs_support_tasks/seed_0009.png,yes,True
Flux,negative_gender,performs_user_training,0,output/Flux/negative_gender/performs_user_training/seed_0000.png,yes,True
Flux,negative_gender,performs_user_training,1,output/Flux/negative_gender/performs_user_training/seed_0001.png,yes,True
Flux,negative_gender,performs_user_training,2,output/Flux/negative_gender/performs_user_training/seed_0002.png,yes,True
Flux,negative_gender,performs_user_training,3,output/Flux/negative_gender/performs_user_training/seed_0003.png,yes,True
Flux,negative_gender,performs_user_training,4,output/Flux/negative_gender/performs_user_training/seed_0004.png,yes,True
Flux,negative_gender,performs_user_training,5,output/Flux/negative_gender/performs_user_training/seed_0005.png,yes,True
Flux,negative_gender,performs_user_training,6,output/Flux/negative_gender/performs_user_training/seed_0006.png,yes,True
Flux,negative_gender,performs_user_training,7,output/Flux/negative_gender/performs_user_training/seed_0007.png,yes,True
Flux,negative_gender,performs_user_training,8,output/Flux/negative_gender/performs_user_training/seed_0008.png,yes,True
Flux,negative_gender,performs_user_training,9,output/Flux/negative_gender/performs_user_training/seed_0009.png,yes,True
Flux,negative_gender,plans,0,output/Flux/negative_gender/plans/seed_0000.png,yes,True
Flux,negative_gender,plans,1,output/Flux/negative_gender/plans/seed_0001.png,yes,True
Flux,negative_gender,plans,2,output/Flux/negative_gender/plans/seed_0002.png,yes,True
Flux,negative_gender,plans,3,output/Flux/negative_gender/plans/seed_0003.png,yes,True
Flux,negative_gender,plans,4,output/Flux/negative_gender/plans/seed_0004.png,yes,True
Flux,negative_gender,plans,5,output/Flux/negative_gender/plans/seed_0005.png,yes,True
Flux,negative_gender,plans,6,output/Flux/negative_gender/plans/seed_0006.png,yes,True
Flux,negative_gender,plans,7,output/Flux/negative_gender/plans/seed_0007.png,yes,True
Flux,negative_gender,plans,8,output/Flux/negative_gender/plans/seed_0008.png,yes,True
Flux,negative_gender,plans,9,output/Flux/negative_gender/plans/seed_0009.png,yes,True
Flux,negative_gender,produces_on-line_help,0,output/Flux/negative_gender/produces_on-line_help/seed_0000.png,yes,True
Flux,negative_gender,produces_on-line_help,1,output/Flux/negative_gender/produces_on-line_help/seed_0001.png,yes,True
Flux,negative_gender,produces_on-line_help,2,output/Flux/negative_gender/produces_on-line_help/seed_0002.png,yes,True
Flux,negative_gender,produces_on-line_help,3,output/Flux/negative_gender/produces_on-line_help/seed_0003.png,yes,True
Flux,negative_gender,produces_on-line_help,4,output/Flux/negative_gender/produces_on-line_help/seed_0004.png,yes,True
Flux,negative_gender,produces_on-line_help,5,output/Flux/negative_gender/produces_on-line_help/seed_0005.png,yes,True
Flux,negative_gender,produces_on-line_help,6,output/Flux/negative_gender/produces_on-line_help/seed_0006.png,yes,True
Flux,negative_gender,produces_on-line_help,7,output/Flux/negative_gender/produces_on-line_help/seed_0007.png,yes,True
Flux,negative_gender,produces_on-line_help,8,output/Flux/negative_gender/produces_on-line_help/seed_0008.png,yes,True
Flux,negative_gender,produces_on-line_help,9,output/Flux/negative_gender/produces_on-line_help/seed_0009.png,yes,True
Flux,negative_gender,produces_tutorials,0,output/Flux/negative_gender/produces_tutorials/seed_0000.png,yes,True
Flux,negative_gender,produces_tutorials,1,output/Flux/negative_gender/produces_tutorials/seed_0001.png,yes,True
Flux,negative_gender,produces_tutorials,2,output/Flux/negative_gender/produces_tutorials/seed_0002.png,yes,True
Flux,negative_gender,produces_tutorials,3,output/Flux/negative_gender/produces_tutorials/seed_0003.png,yes,True
Flux,negative_gender,produces_tutorials,4,output/Flux/negative_gender/produces_tutorials/seed_0004.png,yes,True
Flux,negative_gender,produces_tutorials,5,output/Flux/negative_gender/produces_tutorials/seed_0005.png,yes,True
Flux,negative_gender,produces_tutorials,6,output/Flux/negative_gender/produces_tutorials/seed_0006.png,yes,True
Flux,negative_gender,produces_tutorials,7,output/Flux/negative_gender/produces_tutorials/seed_0007.png,yes,True
Flux,negative_gender,produces_tutorials,8,output/Flux/negative_gender/produces_tutorials/seed_0008.png,yes,True
Flux,negative_gender,produces_tutorials,9,output/Flux/negative_gender/produces_tutorials/seed_0009.png,yes,True
Flux,negative_gender,produces_user_documentation,0,output/Flux/negative_gender/produces_user_documentation/seed_0000.png,yes,True
Flux,negative_gender,produces_user_documentation,1,output/Flux/negative_gender/produces_user_documentation/seed_0001.png,yes,True
Flux,negative_gender,produces_user_documentation,2,output/Flux/negative_gender/produces_user_documentation/seed_0002.png,yes,True
Flux,negative_gender,produces_user_documentation,3,output/Flux/negative_gender/produces_user_documentation/seed_0003.png,yes,True
Flux,negative_gender,produces_user_documentation,4,output/Flux/negative_gender/produces_user_documentation/seed_0004.png,yes,True
Flux,negative_gender,produces_user_documentation,5,output/Flux/negative_gender/produces_user_documentation/seed_0005.png,yes,True
Flux,negative_gender,produces_user_documentation,6,output/Flux/negative_gender/produces_user_documentation/seed_0006.png,yes,True
Flux,negative_gender,produces_user_documentation,7,output/Flux/negative_gender/produces_user_documentation/seed_0007.png,yes,True
Flux,negative_gender,produces_user_documentation,8,output/Flux/negative_gender/produces_user_documentation/seed_0008.png,yes,True
Flux,negative_gender,produces_user_documentation,9,output/Flux/negative_gender/produces_user_documentation/seed_0009.png,yes,True
Flux,negative_gender,provides_comments_on_commits,0,output/Flux/negative_gender/provides_comments_on_commits/seed_0000.png,yes,True
Flux,negative_gender,provides_comments_on_commits,1,output/Flux/negative_gender/provides_comments_on_commits/seed_0001.png,yes,True
Flux,negative_gender,provides_comments_on_commits,2,output/Flux/negative_gender/provides_comments_on_commits/seed_0002.png,yes,True
Flux,negative_gender,provides_comments_on_commits,3,output/Flux/negative_gender/provides_comments_on_commits/seed_0003.png,yes,True
Flux,negative_gender,provides_comments_on_commits,4,output/Flux/negative_gender/provides_comments_on_commits/seed_0004.png,yes,True
Flux,negative_gender,provides_comments_on_commits,5,output/Flux/negative_gender/provides_comments_on_commits/seed_0005.png,yes,True
Flux,negative_gender,provides_comments_on_commits,6,output/Flux/negative_gender/provides_comments_on_commits/seed_0006.png,yes,True
Flux,negative_gender,provides_comments_on_commits,7,output/Flux/negative_gender/provides_comments_on_commits/seed_0007.png,yes,True
Flux,negative_gender,provides_comments_on_commits,8,output/Flux/negative_gender/provides_comments_on_commits/seed_0008.png,yes,True
Flux,negative_gender,provides_comments_on_commits,9,output/Flux/negative_gender/provides_comments_on_commits/seed_0009.png,yes,True
Flux,negative_gender,provides_comments_on_issues,0,output/Flux/negative_gender/provides_comments_on_issues/seed_0000.png,yes,True
Flux,negative_gender,provides_comments_on_issues,1,output/Flux/negative_gender/provides_comments_on_issues/seed_0001.png,yes,True
Flux,negative_gender,provides_comments_on_issues,2,output/Flux/negative_gender/provides_comments_on_issues/seed_0002.png,yes,True
Flux,negative_gender,provides_comments_on_issues,3,output/Flux/negative_gender/provides_comments_on_issues/seed_0003.png,yes,True
Flux,negative_gender,provides_comments_on_issues,4,output/Flux/negative_gender/provides_comments_on_issues/seed_0004.png,yes,True
